fullVisitorId,channelGrouping,time,country,city,totalTransactionRevenue,transactions,timeOnSite,pageviews,sessionQualityDim,date,visitId,type,productRefundAmount,productQuantity,productPrice,productRevenue,productSKU,v2ProductName,v2ProductCategory,productVariant,currencyCode,itemQuantity,itemRevenue,transactionRevenue,transactionId,pageTitle,searchKeyword,pagePathLevel1,eCommerceAction_type,eCommerceAction_step,eCommerceAction_option
8074041050560984021,Organic Search,374400,United States,Mountain View,,,923,34,75,20170801,1501621771,PAGE,,,0,,9181573,Google Snapback Hat Black,(not set),(not set),USD,,,,,,,/storeitem.html,0,1,
8074041050560984021,Organic Search,572599,United States,Mountain View,,,923,34,75,20170801,1501621771,PAGE,,,0,,9181573,Google Snapback Hat Black,(not set),(not set),USD,,,,,,,/storeitem.html,0,1,
8685530477324183365,Display,772010,Singapore,(not set),,,837,39,10,20170801,1501652511,PAGE,,,0,,9181573,Google Snapback Hat Black,(not set),(not set),USD,,,,,,,/storeitem.html,0,1,
3395445735354444853,Direct,1110096,United States,Mountain View,,,1701,40,75,20170801,1501621287,PAGE,,,0,,9181573,Google Snapback Hat Black,(not set),(not set),USD,,,,,,,/storeitem.html,0,1,
3173566250804266498,Organic Search,840497,United States,San Jose,,,1102,14,46,20170801,1501604920,PAGE,,,0,,9181573,Google Snapback Hat Black,(not set),(not set),USD,,,,,,,/storeitem.html,0,1,
8230528872482379210,Paid Search,1270584,United States,Chicago,,,1501,53,59,20170801,1501627787,PAGE,,,0,,9181573,Google Snapback Hat Black,(not set),(not set),USD,,,,,,,/storeitem.html,0,1,
385231150756085903,Organic Search,88302,United States,not available in demo dataset,48850000,1,2025,52,61,20170801,1501603468,PAGE,,,0,,9181573,Google Snapback Hat Black,(not set),(not set),USD,,,,,,,/storeitem.html,0,1,
9947542428111966715,Referral,405999,United States,San Francisco,2934610000,1,1572,55,91,20170801,1501608078,PAGE,,,0,,9181573,Google Snapback Hat Black,(not set),(not set),USD,,,,,,,/storeitem.html,0,1,
9947542428111966715,Referral,22232,United States,San Francisco,2934610000,1,1572,55,91,20170801,1501608078,PAGE,,,0,,9181573,Google Snapback Hat Black,(not set),(not set),USD,,,,,,,/storeitem.html,0,1,
9947542428111966715,Referral,409719,United States,San Francisco,2934610000,1,1572,55,91,20170801,1501608078,EVENT,,10,44990000,,GGOEGOCD078399,Google Leather Perforated Journal,${escCatTitle},(not set),USD,,,,,,,/storeitem.html,3,1,
9947542428111966715,Referral,341867,United States,San Francisco,2934610000,1,1572,55,91,20170801,1501608078,PAGE,,,0,,9181573,Google Snapback Hat Black,(not set),(not set),USD,,,,,,,/storeitem.html,0,1,
8812275451738413277,Referral,29767,United States,Mountain View,37790000,1,1546,40,78,20170801,1501651868,PAGE,,,0,,9181573,Google Snapback Hat Black,(not set),(not set),USD,,,,,,,/storeitem.html,0,1,
9893914155363716533,Referral,257219,United States,Los Angeles,,,426,20,85,20170801,1501621677,EVENT,,5,35990000,,GGOEGOCD078399,Google Leather Perforated Journal,${escCatTitle},(not set),USD,,,,,,,/storeitem.html,3,1,
9893914155363716533,Referral,205156,United States,Los Angeles,,,426,20,85,20170801,1501621677,PAGE,,,0,,9181573,Google Snapback Hat Black,(not set),(not set),USD,,,,,,,/storeitem.html,0,1,
1419842828452102862,Organic Search,766951,United States,Mountain View,,,1792,72,62,20170801,1501605330,PAGE,,,0,,9181573,Google Snapback Hat Black,(not set),(not set),USD,,,,,,,/storeitem.html,0,1,
7681490372890457184,Referral,30062,United States,Mountain View,,,199,13,54,20170801,1501600769,EVENT,,,119000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,1,1,
7681490372890457184,Referral,22247,United States,Mountain View,,,199,13,54,20170801,1501600769,PAGE,,,149000000,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
7681490372890457184,Referral,22247,United States,Mountain View,,,199,13,54,20170801,1501600769,PAGE,,,79000000,,GGOENEBQ079099,Nest® Protect Smoke + CO White Battery Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
7681490372890457184,Referral,22247,United States,Mountain View,,,199,13,54,20170801,1501600769,PAGE,,,149000000,,GGOENEBD084799,Nest® Learning Thermostat 3rd Gen-USA - Copper,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
7681490372890457184,Referral,27763,United States,Mountain View,,,199,13,54,20170801,1501600769,PAGE,,,119000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,2,1,
7681490372890457184,Referral,27763,United States,Mountain View,,,199,13,54,20170801,1501600769,EVENT,,,119000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,1,1,
7681490372890457184,Referral,22247,United States,Mountain View,,,199,13,54,20170801,1501600769,PAGE,,,149000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
7681490372890457184,Referral,22247,United States,Mountain View,,,199,13,54,20170801,1501600769,PAGE,,,79000000,,GGOENEBQ079199,Nest® Protect Smoke + CO White Wired Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
7681490372890457184,Referral,22247,United States,Mountain View,,,199,13,54,20170801,1501600769,PAGE,,,119000000,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
7681490372890457184,Referral,22247,United States,Mountain View,,,199,13,54,20170801,1501600769,PAGE,,,119000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
9903486585556701633,Referral,68455,United States,Mountain View,,,84,5,1,20170801,1501629443,PAGE,,,149000000,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
9903486585556701633,Referral,68455,United States,Mountain View,,,84,5,1,20170801,1501629443,PAGE,,,149000000,,GGOENEBD084799,Nest® Learning Thermostat 3rd Gen-USA - Copper,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
9903486585556701633,Referral,68455,United States,Mountain View,,,84,5,1,20170801,1501629443,PAGE,,,79000000,,GGOENEBQ079199,Nest® Protect Smoke + CO White Wired Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
9903486585556701633,Referral,68455,United States,Mountain View,,,84,5,1,20170801,1501629443,PAGE,,,119000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
9903486585556701633,Referral,68455,United States,Mountain View,,,84,5,1,20170801,1501629443,PAGE,,,119000000,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
9903486585556701633,Referral,78258,United States,Mountain View,,,84,5,1,20170801,1501629443,PAGE,,,149000000,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,2,1,
9903486585556701633,Referral,78258,United States,Mountain View,,,84,5,1,20170801,1501629443,EVENT,,,149000000,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,1,1,
9903486585556701633,Referral,81479,United States,Mountain View,,,84,5,1,20170801,1501629443,EVENT,,,149000000,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,1,1,
9903486585556701633,Referral,68455,United States,Mountain View,,,84,5,1,20170801,1501629443,PAGE,,,149000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
9903486585556701633,Referral,68455,United States,Mountain View,,,84,5,1,20170801,1501629443,PAGE,,,79000000,,GGOENEBQ079099,Nest® Protect Smoke + CO White Battery Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
4459051096138771020,Referral,14991,United States,not available in demo dataset,270000000,1,349,19,88,20170801,1501639940,PAGE,,,249000000,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
4459051096138771020,Referral,22101,United States,not available in demo dataset,270000000,1,349,19,88,20170801,1501639940,PAGE,,,199000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,2,1,
4459051096138771020,Referral,14991,United States,not available in demo dataset,270000000,1,349,19,88,20170801,1501639940,PAGE,,,119000000,,GGOENEBQ079099,Nest® Protect Smoke + CO White Battery Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
4459051096138771020,Referral,37693,United States,not available in demo dataset,270000000,1,349,19,88,20170801,1501639940,EVENT,,1,249000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,3,1,
4459051096138771020,Referral,42062,United States,not available in demo dataset,270000000,1,349,19,88,20170801,1501639940,EVENT,,,199000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,3,1,
4459051096138771020,Referral,52408,United States,not available in demo dataset,270000000,1,349,19,88,20170801,1501639940,PAGE,,,249000000,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
4459051096138771020,Referral,14991,United States,not available in demo dataset,270000000,1,349,19,88,20170801,1501639940,PAGE,,,249000000,,GGOENEBD084799,Nest® Learning Thermostat 3rd Gen-USA - Copper,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
4459051096138771020,Referral,62047,United States,not available in demo dataset,270000000,1,349,19,88,20170801,1501639940,EVENT,,1,199000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,3,1,
4459051096138771020,Referral,34199,United States,not available in demo dataset,270000000,1,349,19,88,20170801,1501639940,PAGE,,,249000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,2,1,
4459051096138771020,Referral,14991,United States,not available in demo dataset,270000000,1,349,19,88,20170801,1501639940,PAGE,,,119000000,,GGOENEBQ079199,Nest® Protect Smoke + CO White Wired Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
4459051096138771020,Referral,52408,United States,not available in demo dataset,270000000,1,349,19,88,20170801,1501639940,PAGE,,,249000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
4459051096138771020,Referral,14991,United States,not available in demo dataset,270000000,1,349,19,88,20170801,1501639940,PAGE,,,249000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
4459051096138771020,Referral,22101,United States,not available in demo dataset,270000000,1,349,19,88,20170801,1501639940,EVENT,,,199000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,1,1,
4459051096138771020,Referral,52408,United States,not available in demo dataset,270000000,1,349,19,88,20170801,1501639940,PAGE,,,199000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
4459051096138771020,Referral,52408,United States,not available in demo dataset,270000000,1,349,19,88,20170801,1501639940,PAGE,,,249000000,,GGOENEBD084799,Nest® Learning Thermostat 3rd Gen-USA - Copper,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
4459051096138771020,Referral,57928,United States,not available in demo dataset,270000000,1,349,19,88,20170801,1501639940,EVENT,,,199000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,1,1,
4459051096138771020,Referral,34199,United States,not available in demo dataset,270000000,1,349,19,88,20170801,1501639940,EVENT,,,249000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,1,1,
4459051096138771020,Referral,57928,United States,not available in demo dataset,270000000,1,349,19,88,20170801,1501639940,PAGE,,,199000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,2,1,
4459051096138771020,Referral,52408,United States,not available in demo dataset,270000000,1,349,19,88,20170801,1501639940,PAGE,,,119000000,,GGOENEBQ079099,Nest® Protect Smoke + CO White Battery Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
4459051096138771020,Referral,52408,United States,not available in demo dataset,270000000,1,349,19,88,20170801,1501639940,PAGE,,,119000000,,GGOENEBQ079199,Nest® Protect Smoke + CO White Wired Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
4459051096138771020,Referral,14991,United States,not available in demo dataset,270000000,1,349,19,88,20170801,1501639940,PAGE,,,199000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
4459051096138771020,Referral,14991,United States,not available in demo dataset,270000000,1,349,19,88,20170801,1501639940,PAGE,,,199000000,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
4459051096138771020,Referral,52408,United States,not available in demo dataset,270000000,1,349,19,88,20170801,1501639940,PAGE,,,199000000,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
2668563562980043626,Organic Search,254142,United States,not available in demo dataset,,,583,13,14,20170801,1501574661,PAGE,,,249000000,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
2668563562980043626,Organic Search,254142,United States,not available in demo dataset,,,583,13,14,20170801,1501574661,PAGE,,,119000000,,GGOENEBQ079099,Nest® Protect Smoke + CO White Battery Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
2668563562980043626,Organic Search,254142,United States,not available in demo dataset,,,583,13,14,20170801,1501574661,PAGE,,,199000000,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
2668563562980043626,Organic Search,254142,United States,not available in demo dataset,,,583,13,14,20170801,1501574661,PAGE,,,199000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
2668563562980043626,Organic Search,254142,United States,not available in demo dataset,,,583,13,14,20170801,1501574661,PAGE,,,249000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
2668563562980043626,Organic Search,254142,United States,not available in demo dataset,,,583,13,14,20170801,1501574661,PAGE,,,119000000,,GGOENEBQ079199,Nest® Protect Smoke + CO White Wired Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
2668563562980043626,Organic Search,254142,United States,not available in demo dataset,,,583,13,14,20170801,1501574661,PAGE,,,249000000,,GGOENEBD084799,Nest® Learning Thermostat 3rd Gen-USA - Copper,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
6439711993201552616,Referral,19249,United States,Sunnyvale,123000000,1,1127,17,88,20170801,1501609990,PAGE,,,79000000,,GGOENEBQ079199,Nest® Protect Smoke + CO White Wired Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
6439711993201552616,Referral,19249,United States,Sunnyvale,123000000,1,1127,17,88,20170801,1501609990,PAGE,,,119000000,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
6439711993201552616,Referral,19249,United States,Sunnyvale,123000000,1,1127,17,88,20170801,1501609990,PAGE,,,149000000,,GGOENEBD084799,Nest® Learning Thermostat 3rd Gen-USA - Copper,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
6439711993201552616,Referral,23053,United States,Sunnyvale,123000000,1,1127,17,88,20170801,1501609990,EVENT,,,119000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,1,1,
6439711993201552616,Referral,23053,United States,Sunnyvale,123000000,1,1127,17,88,20170801,1501609990,PAGE,,,119000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,2,1,
6439711993201552616,Referral,36877,United States,Sunnyvale,123000000,1,1127,17,88,20170801,1501609990,EVENT,,1,119000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,3,1,
6439711993201552616,Referral,19249,United States,Sunnyvale,123000000,1,1127,17,88,20170801,1501609990,PAGE,,,119000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
6439711993201552616,Referral,19249,United States,Sunnyvale,123000000,1,1127,17,88,20170801,1501609990,PAGE,,,149000000,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
6439711993201552616,Referral,19249,United States,Sunnyvale,123000000,1,1127,17,88,20170801,1501609990,PAGE,,,149000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
6439711993201552616,Referral,19249,United States,Sunnyvale,123000000,1,1127,17,88,20170801,1501609990,PAGE,,,79000000,,GGOENEBQ079099,Nest® Protect Smoke + CO White Battery Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
8365388165795141890,Referral,12750,United States,not available in demo dataset,,,40,4,2,20170801,1501618950,PAGE,,,249000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
8365388165795141890,Referral,12750,United States,not available in demo dataset,,,40,4,2,20170801,1501618950,PAGE,,,199000000,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
8365388165795141890,Referral,35211,United States,not available in demo dataset,,,40,4,2,20170801,1501618950,PAGE,,,249000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,2,1,
8365388165795141890,Referral,35210,United States,not available in demo dataset,,,40,4,2,20170801,1501618950,EVENT,,,249000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,1,1,
8365388165795141890,Referral,12750,United States,not available in demo dataset,,,40,4,2,20170801,1501618950,PAGE,,,199000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
8365388165795141890,Referral,12750,United States,not available in demo dataset,,,40,4,2,20170801,1501618950,PAGE,,,249000000,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
8365388165795141890,Referral,38179,United States,not available in demo dataset,,,40,4,2,20170801,1501618950,EVENT,,,249000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,1,1,
8365388165795141890,Referral,12750,United States,not available in demo dataset,,,40,4,2,20170801,1501618950,PAGE,,,249000000,,GGOENEBD084799,Nest® Learning Thermostat 3rd Gen-USA - Copper,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
8365388165795141890,Referral,12750,United States,not available in demo dataset,,,40,4,2,20170801,1501618950,PAGE,,,119000000,,GGOENEBQ079199,Nest® Protect Smoke + CO White Wired Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
8365388165795141890,Referral,12750,United States,not available in demo dataset,,,40,4,2,20170801,1501618950,PAGE,,,119000000,,GGOENEBQ079099,Nest® Protect Smoke + CO White Battery Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
4676186321719058459,Organic Search,243771,United States,not available in demo dataset,,,274,11,14,20170801,1501603591,PAGE,,,249000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
4676186321719058459,Organic Search,265528,United States,not available in demo dataset,,,274,11,14,20170801,1501603591,PAGE,,,199000000,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,2,1,
4676186321719058459,Organic Search,243771,United States,not available in demo dataset,,,274,11,14,20170801,1501603591,PAGE,,,199000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
4676186321719058459,Organic Search,243771,United States,not available in demo dataset,,,274,11,14,20170801,1501603591,PAGE,,,199000000,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
4676186321719058459,Organic Search,265527,United States,not available in demo dataset,,,274,11,14,20170801,1501603591,EVENT,,,199000000,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,1,1,
4676186321719058459,Organic Search,243771,United States,not available in demo dataset,,,274,11,14,20170801,1501603591,PAGE,,,119000000,,GGOENEBQ079199,Nest® Protect Smoke + CO White Wired Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
4676186321719058459,Organic Search,243771,United States,not available in demo dataset,,,274,11,14,20170801,1501603591,PAGE,,,119000000,,GGOENEBQ079099,Nest® Protect Smoke + CO White Battery Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
4676186321719058459,Organic Search,243771,United States,not available in demo dataset,,,274,11,14,20170801,1501603591,PAGE,,,249000000,,GGOENEBD084799,Nest® Learning Thermostat 3rd Gen-USA - Copper,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
4676186321719058459,Organic Search,243771,United States,not available in demo dataset,,,274,11,14,20170801,1501603591,PAGE,,,249000000,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
4676186321719058459,Organic Search,271499,United States,not available in demo dataset,,,274,11,14,20170801,1501603591,EVENT,,,199000000,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,1,1,
5835160667130539136,Referral,43029,United States,Mountain View,,,182,7,11,20170801,1501620487,PAGE,,,79000000,,GGOENEBQ079099,Nest® Protect Smoke + CO White Battery Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
5835160667130539136,Referral,43029,United States,Mountain View,,,182,7,11,20170801,1501620487,PAGE,,,149000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
5835160667130539136,Referral,43029,United States,Mountain View,,,182,7,11,20170801,1501620487,PAGE,,,149000000,,GGOENEBD084799,Nest® Learning Thermostat 3rd Gen-USA - Copper,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
5835160667130539136,Referral,43029,United States,Mountain View,,,182,7,11,20170801,1501620487,PAGE,,,149000000,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
5835160667130539136,Referral,182363,United States,Mountain View,,,182,7,11,20170801,1501620487,PAGE,,,119000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
5835160667130539136,Referral,182363,United States,Mountain View,,,182,7,11,20170801,1501620487,PAGE,,,149000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
5835160667130539136,Referral,182363,United States,Mountain View,,,182,7,11,20170801,1501620487,PAGE,,,149000000,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
5835160667130539136,Referral,43029,United States,Mountain View,,,182,7,11,20170801,1501620487,PAGE,,,119000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
